"Step","genial-sweep-15 - Train_Mean_Angular","genial-sweep-15 - Train_Mean_Angular__MIN","genial-sweep-15 - Train_Mean_Angular__MAX","hopeful-sweep-14 - Train_Mean_Angular","hopeful-sweep-14 - Train_Mean_Angular__MIN","hopeful-sweep-14 - Train_Mean_Angular__MAX","deep-sweep-13 - Train_Mean_Angular","deep-sweep-13 - Train_Mean_Angular__MIN","deep-sweep-13 - Train_Mean_Angular__MAX","gallant-sweep-12 - Train_Mean_Angular","gallant-sweep-12 - Train_Mean_Angular__MIN","gallant-sweep-12 - Train_Mean_Angular__MAX","visionary-sweep-11 - Train_Mean_Angular","visionary-sweep-11 - Train_Mean_Angular__MIN","visionary-sweep-11 - Train_Mean_Angular__MAX","resilient-sweep-10 - Train_Mean_Angular","resilient-sweep-10 - Train_Mean_Angular__MIN","resilient-sweep-10 - Train_Mean_Angular__MAX","fragrant-sweep-9 - Train_Mean_Angular","fragrant-sweep-9 - Train_Mean_Angular__MIN","fragrant-sweep-9 - Train_Mean_Angular__MAX","young-sweep-8 - Train_Mean_Angular","young-sweep-8 - Train_Mean_Angular__MIN","young-sweep-8 - Train_Mean_Angular__MAX","fine-sweep-6 - Train_Mean_Angular","fine-sweep-6 - Train_Mean_Angular__MIN","fine-sweep-6 - Train_Mean_Angular__MAX","vivid-sweep-5 - Train_Mean_Angular","vivid-sweep-5 - Train_Mean_Angular__MIN","vivid-sweep-5 - Train_Mean_Angular__MAX"
"123","2.7939281463623047","2.7939281463623047","2.7939281463623047","2.095280647277832","2.095280647277832","2.095280647277832","2.262559413909912","2.262559413909912","2.262559413909912","2.043813467025757","2.043813467025757","2.043813467025757","2.2681593894958496","2.2681593894958496","2.2681593894958496","2.2090632915496826","2.2090632915496826","2.2090632915496826","2.3958473205566406","2.3958473205566406","2.3958473205566406","2.191044330596924","2.191044330596924","2.191044330596924","1.9692399501800537","1.9692399501800537","1.9692399501800537","1.7062071561813354","1.7062071561813354","1.7062071561813354"
"126","2.1807522773742676","2.1807522773742676","2.1807522773742676","2.0331978797912598","2.0331978797912598","2.0331978797912598","2.29380464553833","2.29380464553833","2.29380464553833","2.1986255645751953","2.1986255645751953","2.1986255645751953","2.120393753051758","2.120393753051758","2.120393753051758","2.2884182929992676","2.2884182929992676","2.2884182929992676","2.364290714263916","2.364290714263916","2.364290714263916","2.026811361312866","2.026811361312866","2.026811361312866","2.1973366737365723","2.1973366737365723","2.1973366737365723","2.095750093460083","2.095750093460083","2.095750093460083"
"129","2.650554656982422","2.650554656982422","2.650554656982422","2.2373952865600586","2.2373952865600586","2.2373952865600586","2.1657893657684326","2.1657893657684326","2.1657893657684326","2.1225457191467285","2.1225457191467285","2.1225457191467285","2.6639130115509033","2.6639130115509033","2.6639130115509033","2.1859030723571777","2.1859030723571777","2.1859030723571777","2.098703384399414","2.098703384399414","2.098703384399414","2.3257369995117188","2.3257369995117188","2.3257369995117188","2.670017719268799","2.670017719268799","2.670017719268799","2.0558900833129883","2.0558900833129883","2.0558900833129883"
"132","2.1098058223724365","2.1098058223724365","2.1098058223724365","1.8879480361938477","1.8879480361938477","1.8879480361938477","2.186432361602783","2.186432361602783","2.186432361602783","2.253925323486328","2.253925323486328","2.253925323486328","2.1002426147460938","2.1002426147460938","2.1002426147460938","2.0763425827026367","2.0763425827026367","2.0763425827026367","2.4987430572509766","2.4987430572509766","2.4987430572509766","2.385639190673828","2.385639190673828","2.385639190673828","2.087399959564209","2.087399959564209","2.087399959564209","2.0612196922302246","2.0612196922302246","2.0612196922302246"
"135","2.1063339710235596","2.1063339710235596","2.1063339710235596","1.7646563053131104","1.7646563053131104","1.7646563053131104","2.2197842597961426","2.2197842597961426","2.2197842597961426","2.0061347484588623","2.0061347484588623","2.0061347484588623","2.0956573486328125","2.0956573486328125","2.0956573486328125","2.159240245819092","2.159240245819092","2.159240245819092","2.1273534297943115","2.1273534297943115","2.1273534297943115","2.1365365982055664","2.1365365982055664","2.1365365982055664","2.0499298572540283","2.0499298572540283","2.0499298572540283","2.0173614025115967","2.0173614025115967","2.0173614025115967"
"138","2.440354347229004","2.440354347229004","2.440354347229004","2.340109348297119","2.340109348297119","2.340109348297119","2.05365252494812","2.05365252494812","2.05365252494812","2.0407638549804688","2.0407638549804688","2.0407638549804688","2.5066118240356445","2.5066118240356445","2.5066118240356445","2.3249316215515137","2.3249316215515137","2.3249316215515137","2.211223602294922","2.211223602294922","2.211223602294922","2.1462855339050293","2.1462855339050293","2.1462855339050293","2.0729591846466064","2.0729591846466064","2.0729591846466064","2.400282859802246","2.400282859802246","2.400282859802246"
"141","2.3046815395355225","2.3046815395355225","2.3046815395355225","2.004218339920044","2.004218339920044","2.004218339920044","2.289937973022461","2.289937973022461","2.289937973022461","2.1551461219787598","2.1551461219787598","2.1551461219787598","2.6519670486450195","2.6519670486450195","2.6519670486450195","2.082731008529663","2.082731008529663","2.082731008529663","2.6116037368774414","2.6116037368774414","2.6116037368774414","2.163957357406616","2.163957357406616","2.163957357406616","2.2185299396514893","2.2185299396514893","2.2185299396514893","2.5599446296691895","2.5599446296691895","2.5599446296691895"
"144","2.5101728439331055","2.5101728439331055","2.5101728439331055","1.5927672386169434","1.5927672386169434","1.5927672386169434","2.093099594116211","2.093099594116211","2.093099594116211","2.1688976287841797","2.1688976287841797","2.1688976287841797","1.8403258323669434","1.8403258323669434","1.8403258323669434","2.179616689682007","2.179616689682007","2.179616689682007","2.4300222396850586","2.4300222396850586","2.4300222396850586","2.0820670127868652","2.0820670127868652","2.0820670127868652","2.08379864692688","2.08379864692688","2.08379864692688","2.256687641143799","2.256687641143799","2.256687641143799"
"147","2.3551275730133057","2.3551275730133057","2.3551275730133057","2.723883867263794","2.723883867263794","2.723883867263794","2.0356955528259277","2.0356955528259277","2.0356955528259277","2.0503602027893066","2.0503602027893066","2.0503602027893066","1.9760082960128784","1.9760082960128784","1.9760082960128784","2.183213233947754","2.183213233947754","2.183213233947754","2.0486233234405518","2.0486233234405518","2.0486233234405518","2.4407176971435547","2.4407176971435547","2.4407176971435547","2.6849942207336426","2.6849942207336426","2.6849942207336426","2.386024236679077","2.386024236679077","2.386024236679077"
"150","2.552103042602539","2.552103042602539","2.552103042602539","2.4341182708740234","2.4341182708740234","2.4341182708740234","2.337454319000244","2.337454319000244","2.337454319000244","2.270155191421509","2.270155191421509","2.270155191421509","2.161818027496338","2.161818027496338","2.161818027496338","2.099057912826538","2.099057912826538","2.099057912826538","2.064446449279785","2.064446449279785","2.064446449279785","2.2243399620056152","2.2243399620056152","2.2243399620056152","1.8725271224975586","1.8725271224975586","1.8725271224975586","2.398772716522217","2.398772716522217","2.398772716522217"
"153","1.5189032554626465","1.5189032554626465","1.5189032554626465","1.735803484916687","1.735803484916687","1.735803484916687","2.2444911003112793","2.2444911003112793","2.2444911003112793","2.2326533794403076","2.2326533794403076","2.2326533794403076","2.756103277206421","2.756103277206421","2.756103277206421","2.1153368949890137","2.1153368949890137","2.1153368949890137","2.2915022373199463","2.2915022373199463","2.2915022373199463","2.0027451515197754","2.0027451515197754","2.0027451515197754","1.8695080280303955","1.8695080280303955","1.8695080280303955","2.5452423095703125","2.5452423095703125","2.5452423095703125"
"156","2.159560203552246","2.159560203552246","2.159560203552246","1.7257916927337646","1.7257916927337646","1.7257916927337646","2.190011501312256","2.190011501312256","2.190011501312256","2.3458361625671387","2.3458361625671387","2.3458361625671387","2.478900671005249","2.478900671005249","2.478900671005249","2.2595300674438477","2.2595300674438477","2.2595300674438477","2.502781391143799","2.502781391143799","2.502781391143799","1.827539324760437","1.827539324760437","1.827539324760437","1.9637060165405273","1.9637060165405273","1.9637060165405273","2.236464738845825","2.236464738845825","2.236464738845825"
"159","2.379732608795166","2.379732608795166","2.379732608795166","2.906350612640381","2.906350612640381","2.906350612640381","2.2517387866973877","2.2517387866973877","2.2517387866973877","2.4281163215637207","2.4281163215637207","2.4281163215637207","2.7689850330352783","2.7689850330352783","2.7689850330352783","2.0674147605895996","2.0674147605895996","2.0674147605895996","2.291494846343994","2.291494846343994","2.291494846343994","2.2395853996276855","2.2395853996276855","2.2395853996276855","2.107296943664551","2.107296943664551","2.107296943664551","2.348039150238037","2.348039150238037","2.348039150238037"
"162","2.5508956909179688","2.5508956909179688","2.5508956909179688","1.892838716506958","1.892838716506958","1.892838716506958","2.121831178665161","2.121831178665161","2.121831178665161","2.248029947280884","2.248029947280884","2.248029947280884","1.8573282957077026","1.8573282957077026","1.8573282957077026","2.1427972316741943","2.1427972316741943","2.1427972316741943","2.1355109214782715","2.1355109214782715","2.1355109214782715","2.239737033843994","2.239737033843994","2.239737033843994","2.268580436706543","2.268580436706543","2.268580436706543","1.9995360374450684","1.9995360374450684","1.9995360374450684"
"165","1.5643163919448853","1.5643163919448853","1.5643163919448853","1.8483669757843018","1.8483669757843018","1.8483669757843018","2.300241470336914","2.300241470336914","2.300241470336914","2.2627058029174805","2.2627058029174805","2.2627058029174805","2.474536895751953","2.474536895751953","2.474536895751953","2.21376371383667","2.21376371383667","2.21376371383667","2.1934964656829834","2.1934964656829834","2.1934964656829834","2.1594395637512207","2.1594395637512207","2.1594395637512207","2.5099525451660156","2.5099525451660156","2.5099525451660156","2.455491781234741","2.455491781234741","2.455491781234741"
"168","2.3489933013916016","2.3489933013916016","2.3489933013916016","2.4388842582702637","2.4388842582702637","2.4388842582702637","2.1675753593444824","2.1675753593444824","2.1675753593444824","2.207303524017334","2.207303524017334","2.207303524017334","1.8679932355880737","1.8679932355880737","1.8679932355880737","2.2357900142669678","2.2357900142669678","2.2357900142669678","2.551811456680298","2.551811456680298","2.551811456680298","1.8795489072799683","1.8795489072799683","1.8795489072799683","2.156343698501587","2.156343698501587","2.156343698501587","2.235978603363037","2.235978603363037","2.235978603363037"
"171","2.238586902618408","2.238586902618408","2.238586902618408","1.4073567390441895","1.4073567390441895","1.4073567390441895","2.1900246143341064","2.1900246143341064","2.1900246143341064","2.3114864826202393","2.3114864826202393","2.3114864826202393","1.7443485260009766","1.7443485260009766","1.7443485260009766","2.101285457611084","2.101285457611084","2.101285457611084","2.3072028160095215","2.3072028160095215","2.3072028160095215","2.2548420429229736","2.2548420429229736","2.2548420429229736","1.9265506267547607","1.9265506267547607","1.9265506267547607","2.229376792907715","2.229376792907715","2.229376792907715"
"174","1.7576123476028442","1.7576123476028442","1.7576123476028442","2.6832191944122314","2.6832191944122314","2.6832191944122314","2.2624988555908203","2.2624988555908203","2.2624988555908203","2.2339179515838623","2.2339179515838623","2.2339179515838623","2.7952656745910645","2.7952656745910645","2.7952656745910645","2.0831499099731445","2.0831499099731445","2.0831499099731445","1.8496067523956299","1.8496067523956299","1.8496067523956299","2.272036552429199","2.272036552429199","2.272036552429199","1.9543249607086182","1.9543249607086182","1.9543249607086182","1.7906361818313599","1.7906361818313599","1.7906361818313599"
"177","2.496741533279419","2.496741533279419","2.496741533279419","2.639586925506592","2.639586925506592","2.639586925506592","2.140930652618408","2.140930652618408","2.140930652618408","2.0757017135620117","2.0757017135620117","2.0757017135620117","2.479729175567627","2.479729175567627","2.479729175567627","2.1616570949554443","2.1616570949554443","2.1616570949554443","2.350311756134033","2.350311756134033","2.350311756134033","2.0172388553619385","2.0172388553619385","2.0172388553619385","2.4493515491485596","2.4493515491485596","2.4493515491485596","2.060722589492798","2.060722589492798","2.060722589492798"
"180","2.8346328735351562","2.8346328735351562","2.8346328735351562","2.5452375411987305","2.5452375411987305","2.5452375411987305","2.3935160636901855","2.3935160636901855","2.3935160636901855","2.264728307723999","2.264728307723999","2.264728307723999","1.8761255741119385","1.8761255741119385","1.8761255741119385","2.225400686264038","2.225400686264038","2.225400686264038","1.9975383281707764","1.9975383281707764","1.9975383281707764","1.8669787645339966","1.8669787645339966","1.8669787645339966","2.380265235900879","2.380265235900879","2.380265235900879","1.994519591331482","1.994519591331482","1.994519591331482"
"183","2.0237960815429688","2.0237960815429688","2.0237960815429688","1.9472591876983643","1.9472591876983643","1.9472591876983643","2.2144484519958496","2.2144484519958496","2.2144484519958496","2.1994495391845703","2.1994495391845703","2.1994495391845703","2.11171293258667","2.11171293258667","2.11171293258667","2.043367862701416","2.043367862701416","2.043367862701416","2.3949227333068848","2.3949227333068848","2.3949227333068848","2.2554242610931396","2.2554242610931396","2.2554242610931396","2.1193928718566895","2.1193928718566895","2.1193928718566895","2.6389451026916504","2.6389451026916504","2.6389451026916504"
"186","1.8950029611587524","1.8950029611587524","1.8950029611587524","2.3613667488098145","2.3613667488098145","2.3613667488098145","2.2696125507354736","2.2696125507354736","2.2696125507354736","2.127175807952881","2.127175807952881","2.127175807952881","2.164381980895996","2.164381980895996","2.164381980895996","2.130383014678955","2.130383014678955","2.130383014678955","2.198753833770752","2.198753833770752","2.198753833770752","2.3479809761047363","2.3479809761047363","2.3479809761047363","2.50311541557312","2.50311541557312","2.50311541557312","2.094078779220581","2.094078779220581","2.094078779220581"
"189","2.3332247734069824","2.3332247734069824","2.3332247734069824","2.6162004470825195","2.6162004470825195","2.6162004470825195","2.1503560543060303","2.1503560543060303","2.1503560543060303","2.2165939807891846","2.2165939807891846","2.2165939807891846","2.0685744285583496","2.0685744285583496","2.0685744285583496","2.2265396118164062","2.2265396118164062","2.2265396118164062","2.088226318359375","2.088226318359375","2.088226318359375","2.5515360832214355","2.5515360832214355","2.5515360832214355","2.0433998107910156","2.0433998107910156","2.0433998107910156","1.9094072580337524","1.9094072580337524","1.9094072580337524"
"192","2.787689685821533","2.787689685821533","2.787689685821533","2.328951120376587","2.328951120376587","2.328951120376587","2.275599718093872","2.275599718093872","2.275599718093872","2.382528305053711","2.382528305053711","2.382528305053711","2.1059632301330566","2.1059632301330566","2.1059632301330566","2.289245128631592","2.289245128631592","2.289245128631592","2.0291614532470703","2.0291614532470703","2.0291614532470703","2.060544013977051","2.060544013977051","2.060544013977051","2.100660800933838","2.100660800933838","2.100660800933838","2.3872570991516113","2.3872570991516113","2.3872570991516113"
"195","1.8713713884353638","1.8713713884353638","1.8713713884353638","2.2855825424194336","2.2855825424194336","2.2855825424194336","2.254791259765625","2.254791259765625","2.254791259765625","2.253500461578369","2.253500461578369","2.253500461578369","2.8185620307922363","2.8185620307922363","2.8185620307922363","2.113827705383301","2.113827705383301","2.113827705383301","1.8911815881729126","1.8911815881729126","1.8911815881729126","2.2227272987365723","2.2227272987365723","2.2227272987365723","1.945169448852539","1.945169448852539","1.945169448852539","2.2259247303009033","2.2259247303009033","2.2259247303009033"
"198","2.2424397468566895","2.2424397468566895","2.2424397468566895","2.263382911682129","2.263382911682129","2.263382911682129","2.1937930583953857","2.1937930583953857","2.1937930583953857","2.081395387649536","2.081395387649536","2.081395387649536","2.257585048675537","2.257585048675537","2.257585048675537","2.1254630088806152","2.1254630088806152","2.1254630088806152","2.5689826011657715","2.5689826011657715","2.5689826011657715","2.136627197265625","2.136627197265625","2.136627197265625","2.574479103088379","2.574479103088379","2.574479103088379","2.0932769775390625","2.0932769775390625","2.0932769775390625"
"201","1.8190521001815796","1.8190521001815796","1.8190521001815796","2.149890899658203","2.149890899658203","2.149890899658203","2.4090425968170166","2.4090425968170166","2.4090425968170166","2.2056894302368164","2.2056894302368164","2.2056894302368164","2.1558754444122314","2.1558754444122314","2.1558754444122314","2.080819845199585","2.080819845199585","2.080819845199585","2.0940351486206055","2.0940351486206055","2.0940351486206055","2.183349370956421","2.183349370956421","2.183349370956421","2.3309123516082764","2.3309123516082764","2.3309123516082764","2.4314351081848145","2.4314351081848145","2.4314351081848145"
"204","2.1916792392730713","2.1916792392730713","2.1916792392730713","2.083552837371826","2.083552837371826","2.083552837371826","2.2642476558685303","2.2642476558685303","2.2642476558685303","2.223846673965454","2.223846673965454","2.223846673965454","2.3101658821105957","2.3101658821105957","2.3101658821105957","2.1098861694335938","2.1098861694335938","2.1098861694335938","1.8229930400848389","1.8229930400848389","1.8229930400848389","2.174445390701294","2.174445390701294","2.174445390701294","2.216413974761963","2.216413974761963","2.216413974761963","2.4265761375427246","2.4265761375427246","2.4265761375427246"
"207","2.58859920501709","2.58859920501709","2.58859920501709","2.0296196937561035","2.0296196937561035","2.0296196937561035","2.2871289253234863","2.2871289253234863","2.2871289253234863","2.245469570159912","2.245469570159912","2.245469570159912","2.5506038665771484","2.5506038665771484","2.5506038665771484","2.1239800453186035","2.1239800453186035","2.1239800453186035","2.1746513843536377","2.1746513843536377","2.1746513843536377","2.3811540603637695","2.3811540603637695","2.3811540603637695","2.259223699569702","2.259223699569702","2.259223699569702","2.3779208660125732","2.3779208660125732","2.3779208660125732"
"210","1.8313920497894287","1.8313920497894287","1.8313920497894287","1.8933132886886597","1.8933132886886597","1.8933132886886597","2.1553094387054443","2.1553094387054443","2.1553094387054443","2.3830795288085938","2.3830795288085938","2.3830795288085938","1.9892717599868774","1.9892717599868774","1.9892717599868774","2.146409511566162","2.146409511566162","2.146409511566162","2.103954553604126","2.103954553604126","2.103954553604126","2.02647066116333","2.02647066116333","2.02647066116333","2.6138806343078613","2.6138806343078613","2.6138806343078613","2.2344837188720703","2.2344837188720703","2.2344837188720703"
"213","2.4342997074127197","2.4342997074127197","2.4342997074127197","2.4048609733581543","2.4048609733581543","2.4048609733581543","2.1268696784973145","2.1268696784973145","2.1268696784973145","2.1099777221679688","2.1099777221679688","2.1099777221679688","2.001883029937744","2.001883029937744","2.001883029937744","2.208662271499634","2.208662271499634","2.208662271499634","2.565667152404785","2.565667152404785","2.565667152404785","2.068795680999756","2.068795680999756","2.068795680999756","2.433784008026123","2.433784008026123","2.433784008026123","2.4613852500915527","2.4613852500915527","2.4613852500915527"
