"Step","quiet-durian-31 - Test_Mean_Angular_Distance_EPNP","quiet-durian-31 - Test_Mean_Angular_Distance_EPNP__MIN","quiet-durian-31 - Test_Mean_Angular_Distance_EPNP__MAX","quiet-durian-31 - Test_Mean_Angular_Distance_ITERATIVE","quiet-durian-31 - Test_Mean_Angular_Distance_ITERATIVE__MIN","quiet-durian-31 - Test_Mean_Angular_Distance_ITERATIVE__MAX","quiet-durian-31 - Test_Mean_Angular_Distance_SQPNP","quiet-durian-31 - Test_Mean_Angular_Distance_SQPNP__MIN","quiet-durian-31 - Test_Mean_Angular_Distance_SQPNP__MAX","quiet-durian-31 - Test_Mean_Angular_Distance_IPPE","quiet-durian-31 - Test_Mean_Angular_Distance_IPPE__MIN","quiet-durian-31 - Test_Mean_Angular_Distance_IPPE__MAX","quiet-durian-31 - Test_Mean_Angular_Distance_P3P","quiet-durian-31 - Test_Mean_Angular_Distance_P3P__MIN","quiet-durian-31 - Test_Mean_Angular_Distance_P3P__MAX"
"4112","108.7537225785029","108.7537225785029","108.7537225785029","","","","","","","","","","","",""
"4113","","","","","","","","","","","","","25.7314173905921","25.7314173905921","25.7314173905921"
"4117","","","","","","","","","","36.787728957966124","36.787728957966124","36.787728957966124","","",""
"4118","","","","","","","75.11103031813255","75.11103031813255","75.11103031813255","","","","","",""
"4120","","","","81.58083028622939","81.58083028622939","81.58083028622939","","","","","","","","",""
"4121","146.63524577325","146.63524577325","146.63524577325","","","","","","","","","","","",""
"4122","","","","","","","","","","","","","42.42111074336364","42.42111074336364","42.42111074336364"
"4126","","","","","","","","","","20.395760378497954","20.395760378497954","20.395760378497954","","",""
"4127","","","","","","","38.511630520116455","38.511630520116455","38.511630520116455","","","","","",""
"4129","","","","87.48210194969568","87.48210194969568","87.48210194969568","","","","","","","","",""
"4130","94.8535465653979","94.8535465653979","94.8535465653979","","","","","","","","","","","",""
"4131","","","","","","","","","","","","","118.12366054691543","118.12366054691543","118.12366054691543"
"4135","","","","","","","","","","59.9496240355882","59.9496240355882","59.9496240355882","","",""
"4136","","","","","","","75.72295803634896","75.72295803634896","75.72295803634896","","","","","",""
"4138","","","","0.7833830766880965","0.7833830766880965","0.7833830766880965","","","","","","","","",""
"4139","46.57499820987209","46.57499820987209","46.57499820987209","","","","","","","","","","","",""
"4140","","","","","","","","","","","","","90.97571467546803","90.97571467546803","90.97571467546803"
"4144","","","","","","","","","","29.504415001866704","29.504415001866704","29.504415001866704","","",""
"4145","","","","","","","108.19197292610941","108.19197292610941","108.19197292610941","","","","","",""
"4147","","","","17.591115045565942","17.591115045565942","17.591115045565942","","","","","","","","",""
"4148","150.19733251556224","150.19733251556224","150.19733251556224","","","","","","","","","","","",""
"4149","","","","","","","","","","","","","151.27696534235994","151.27696534235994","151.27696534235994"
"4153","","","","","","","","","","19.296646774983714","19.296646774983714","19.296646774983714","","",""
"4154","","","","","","","128.88819504863412","128.88819504863412","128.88819504863412","","","","","",""
"4156","","","","13.367649778534627","13.367649778534627","13.367649778534627","","","","","","","","",""
"4157","64.59798476627284","64.59798476627284","64.59798476627284","","","","","","","","","","","",""
"4158","","","","","","","","","","","","","112.01771799974897","112.01771799974897","112.01771799974897"
"4162","","","","","","","","","","75.80323518438885","75.80323518438885","75.80323518438885","","",""
"4163","","","","","","","104.08151990999636","104.08151990999636","104.08151990999636","","","","","",""
"4165","","","","13.63019354385068","13.63019354385068","13.63019354385068","","","","","","","","",""
"4166","18.35906766459641","18.35906766459641","18.35906766459641","","","","","","","","","","","",""
"4167","","","","","","","","","","","","","45.80608266940649","45.80608266940649","45.80608266940649"
"4171","","","","","","","","","","13.201121982267978","13.201121982267978","13.201121982267978","","",""
"4172","","","","","","","10.278226149195689","10.278226149195689","10.278226149195689","","","","","",""
"4174","","","","146.48055119887883","146.48055119887883","146.48055119887883","","","","","","","","",""
"4175","109.14762130950568","109.14762130950568","109.14762130950568","","","","","","","","","","","",""
"4176","","","","","","","","","","","","","60.32659789449056","60.32659789449056","60.32659789449056"
"4180","","","","","","","","","","3.562682439509132","3.562682439509132","3.562682439509132","","",""
"4181","","","","","","","99.25876318060519","99.25876318060519","99.25876318060519","","","","","",""
"4183","","","","142.34695582075443","142.34695582075443","142.34695582075443","","","","","","","","",""
"4184","47.21535105007274","47.21535105007274","47.21535105007274","","","","","","","","","","","",""
"4185","","","","","","","","","","","","","7.4835902276611534","7.4835902276611534","7.4835902276611534"
"4189","","","","","","","","","","59.92502189568941","59.92502189568941","59.92502189568941","","",""
"4190","","","","","","","13.374018194585574","13.374018194585574","13.374018194585574","","","","","",""
"4192","","","","40.89827218847347","40.89827218847347","40.89827218847347","","","","","","","","",""
"4193","88.9747067726619","88.9747067726619","88.9747067726619","","","","","","","","","","","",""
"4194","","","","","","","","","","","","","62.71764892596245","62.71764892596245","62.71764892596245"
"4198","","","","","","","","","","24.18844310172568","24.18844310172568","24.18844310172568","","",""
"4199","","","","","","","123.54354125901446","123.54354125901446","123.54354125901446","","","","","",""
"4201","","","","95.24822236302617","95.24822236302617","95.24822236302617","","","","","","","","",""
"4202","125.24994684540478","125.24994684540478","125.24994684540478","","","","","","","","","","","",""
"4203","","","","","","","","","","","","","60.52950878541955","60.52950878541955","60.52950878541955"
"4207","","","","","","","","","","58.50043856617647","58.50043856617647","58.50043856617647","","",""
"4208","","","","","","","94.95208720242407","94.95208720242407","94.95208720242407","","","","","",""
"4210","","","","151.17628207483955","151.17628207483955","151.17628207483955","","","","","","","","",""
"4211","151.9885559781012","151.9885559781012","151.9885559781012","","","","","","","","","","","",""
"4212","","","","","","","","","","","","","77.74640658859336","77.74640658859336","77.74640658859336"
"4216","","","","","","","","","","11.33594408632544","11.33594408632544","11.33594408632544","","",""
"4217","","","","","","","91.78907703475176","91.78907703475176","91.78907703475176","","","","","",""
"4219","","","","153.67950407262452","153.67950407262452","153.67950407262452","","","","","","","","",""
"4220","68.65199553967648","68.65199553967648","68.65199553967648","","","","","","","","","","","",""
"4221","","","","","","","","","","","","","83.31125492331601","83.31125492331601","83.31125492331601"
"4225","","","","","","","","","","18.985943248451207","18.985943248451207","18.985943248451207","","",""
"4226","","","","","","","97.1981843515038","97.1981843515038","97.1981843515038","","","","","",""
"4228","","","","107.17391390617296","107.17391390617296","107.17391390617296","","","","","","","","",""
"4229","73.13733968034867","73.13733968034867","73.13733968034867","","","","","","","","","","","",""
"4230","","","","","","","","","","","","","160.5265710462652","160.5265710462652","160.5265710462652"
"4234","","","","","","","","","","1.2872404759443157","1.2872404759443157","1.2872404759443157","","",""
"4235","","","","","","","42.493755430275655","42.493755430275655","42.493755430275655","","","","","",""
"4237","","","","34.31584835981565","34.31584835981565","34.31584835981565","","","","","","","","",""
"4238","108.8746052323567","108.8746052323567","108.8746052323567","","","","","","","","","","","",""
"4239","","","","","","","","","","","","","142.49239667557845","142.49239667557845","142.49239667557845"
"4243","","","","","","","","","","14.464234181948513","14.464234181948513","14.464234181948513","","",""
"4244","","","","","","","40.830276129943854","40.830276129943854","40.830276129943854","","","","","",""
"4246","","","","76.43369948318193","76.43369948318193","76.43369948318193","","","","","","","","",""
"4247","107.76614085922354","107.76614085922354","107.76614085922354","","","","","","","","","","","",""
"4248","","","","","","","","","","","","","73.81300110214733","73.81300110214733","73.81300110214733"
"4252","","","","","","","","","","31.34540141035322","31.34540141035322","31.34540141035322","","",""
"4253","","","","","","","46.42224851813194","46.42224851813194","46.42224851813194","","","","","",""
"4255","","","","166.2617976977163","166.2617976977163","166.2617976977163","","","","","","","","",""
"4256","42.34856212702283","42.34856212702283","42.34856212702283","","","","","","","","","","","",""
"4257","","","","","","","","","","","","","11.534305930413296","11.534305930413296","11.534305930413296"
"4261","","","","","","","","","","10.335653400236822","10.335653400236822","10.335653400236822","","",""
"4262","","","","","","","102.32356385380037","102.32356385380037","102.32356385380037","","","","","",""
"4264","","","","159.356976019172","159.356976019172","159.356976019172","","","","","","","","",""
"4265","84.08966826259494","84.08966826259494","84.08966826259494","","","","","","","","","","","",""
"4266","","","","","","","","","","","","","92.32160421411417","92.32160421411417","92.32160421411417"
"4270","","","","","","","","","","22.514440089180596","22.514440089180596","22.514440089180596","","",""
"4271","","","","","","","86.0704407462442","86.0704407462442","86.0704407462442","","","","","",""
"4273","","","","21.020064593759088","21.020064593759088","21.020064593759088","","","","","","","","",""
"4274","138.2286076074735","138.2286076074735","138.2286076074735","","","","","","","","","","","",""
"4275","","","","","","","","","","","","","90.71141448584376","90.71141448584376","90.71141448584376"
"4279","","","","","","","","","","61.90603576746969","61.90603576746969","61.90603576746969","","",""
"4280","","","","","","","88.43127659660243","88.43127659660243","88.43127659660243","","","","","",""
"4282","","","","103.54341210824629","103.54341210824629","103.54341210824629","","","","","","","","",""
"4283","116.67446846897182","116.67446846897182","116.67446846897182","","","","","","","","","","","",""
"4284","","","","","","","","","","","","","111.35384026781263","111.35384026781263","111.35384026781263"
"4288","","","","","","","","","","33.84687859165621","33.84687859165621","33.84687859165621","","",""
"4289","","","","","","","96.42401317863322","96.42401317863322","96.42401317863322","","","","","",""
"4291","","","","28.7269753021977","28.7269753021977","28.7269753021977","","","","","","","","",""
"4292","57.53023440621148","57.53023440621148","57.53023440621148","","","","","","","","","","","",""
"4293","","","","","","","","","","","","","5.243966704076826","5.243966704076826","5.243966704076826"
"4297","","","","","","","","","","119.91381387493429","119.91381387493429","119.91381387493429","","",""
"4298","","","","","","","5.606231189343021","5.606231189343021","5.606231189343021","","","","","",""
"4300","","","","118.60377344368274","118.60377344368274","118.60377344368274","","","","","","","","",""
