"Step","zany-disco-38 - Test_Mean_Angular_Distance_EPNP","zany-disco-38 - Test_Mean_Angular_Distance_EPNP__MIN","zany-disco-38 - Test_Mean_Angular_Distance_EPNP__MAX","zany-disco-38 - Test_Mean_Angular_Distance_ITERATIVE","zany-disco-38 - Test_Mean_Angular_Distance_ITERATIVE__MIN","zany-disco-38 - Test_Mean_Angular_Distance_ITERATIVE__MAX","zany-disco-38 - Test_Mean_Angular_Distance_SQPNP","zany-disco-38 - Test_Mean_Angular_Distance_SQPNP__MIN","zany-disco-38 - Test_Mean_Angular_Distance_SQPNP__MAX","zany-disco-38 - Test_Mean_Angular_Distance_P3P","zany-disco-38 - Test_Mean_Angular_Distance_P3P__MIN","zany-disco-38 - Test_Mean_Angular_Distance_P3P__MAX","zany-disco-38 - Test_Mean_Angular_Distance_AP3P","zany-disco-38 - Test_Mean_Angular_Distance_AP3P__MIN","zany-disco-38 - Test_Mean_Angular_Distance_AP3P__MAX"
"2201","","","","","","","70.85443535171974","70.85443535171974","70.85443535171974","","","","","",""
"2203","","","","76.45816191706304","76.45816191706304","76.45816191706304","","","","","","","","",""
"2204","172.17700732493992","172.17700732493992","172.17700732493992","","","","","","","","","","","",""
"2205","","","","","","","","","","52.14798282156737","52.14798282156737","52.14798282156737","","",""
"2208","","","","","","","","","","","","","52.14801545232572","52.14801545232572","52.14801545232572"
"2210","","","","","","","47.54893438307286","47.54893438307286","47.54893438307286","","","","","",""
"2212","","","","82.15476171542059","82.15476171542059","82.15476171542059","","","","","","","","",""
"2213","154.0368947159667","154.0368947159667","154.0368947159667","","","","","","","","","","","",""
"2214","","","","","","","","","","166.03856420722315","166.03856420722315","166.03856420722315","","",""
"2217","","","","","","","","","","","","","166.03876877343728","166.03876877343728","166.03876877343728"
"2219","","","","","","","56.68346083091407","56.68346083091407","56.68346083091407","","","","","",""
"2221","","","","172.60490284662376","172.60490284662376","172.60490284662376","","","","","","","","",""
"2222","18.3623789467388","18.3623789467388","18.3623789467388","","","","","","","","","","","",""
"2223","","","","","","","","","","93.8925365645876","93.8925365645876","93.8925365645876","","",""
"2226","","","","","","","","","","","","","8.672675962479957","8.672675962479957","8.672675962479957"
"2228","","","","","","","17.690678714940873","17.690678714940873","17.690678714940873","","","","","",""
"2230","","","","6.26285702695597","6.26285702695597","6.26285702695597","","","","","","","","",""
"2231","158.02112097948785","158.02112097948785","158.02112097948785","","","","","","","","","","","",""
"2232","","","","","","","","","","38.89354355546615","38.89354355546615","38.89354355546615","","",""
"2235","","","","","","","","","","","","","38.89357472413187","38.89357472413187","38.89357472413187"
"2237","","","","","","","167.29227202344651","167.29227202344651","167.29227202344651","","","","","",""
"2239","","","","43.52404455160365","43.52404455160365","43.52404455160365","","","","","","","","",""
"2240","78.2605734026184","78.2605734026184","78.2605734026184","","","","","","","","","","","",""
"2241","","","","","","","","","","56.2417620467794","56.2417620467794","56.2417620467794","","",""
"2244","","","","","","","","","","","","","56.311473423245374","56.311473423245374","56.311473423245374"
"2246","","","","","","","166.80720485308834","166.80720485308834","166.80720485308834","","","","","",""
"2248","","","","9.476310728201469","9.476310728201469","9.476310728201469","","","","","","","","",""
"2249","108.98098019182811","108.98098019182811","108.98098019182811","","","","","","","","","","","",""
"2250","","","","","","","","","","57.358012586414304","57.358012586414304","57.358012586414304","","",""
"2253","","","","","","","","","","","","","57.35805515183931","57.35805515183931","57.35805515183931"
"2255","","","","","","","52.67342617498669","52.67342617498669","52.67342617498669","","","","","",""
"2257","","","","55.390758621976715","55.390758621976715","55.390758621976715","","","","","","","","",""
"2258","147.2468312097438","147.2468312097438","147.2468312097438","","","","","","","","","","","",""
"2259","","","","","","","","","","48.68159140372143","48.68159140372143","48.68159140372143","","",""
"2262","","","","","","","","","","","","","48.66457131777776","48.66457131777776","48.66457131777776"
"2264","","","","","","","158.89506874108164","158.89506874108164","158.89506874108164","","","","","",""
"2266","","","","79.81103663818305","79.81103663818305","79.81103663818305","","","","","","","","",""
"2267","146.05871539287637","146.05871539287637","146.05871539287637","","","","","","","","","","","",""
"2268","","","","","","","","","","35.904064701993406","35.904064701993406","35.904064701993406","","",""
"2271","","","","","","","","","","","","","35.904064197160125","35.904064197160125","35.904064197160125"
"2273","","","","","","","42.096509394979904","42.096509394979904","42.096509394979904","","","","","",""
"2275","","","","87.2207499196518","87.2207499196518","87.2207499196518","","","","","","","","",""
"2276","165.30775740834366","165.30775740834366","165.30775740834366","","","","","","","","","","","",""
"2277","","","","","","","","","","149.4060516614101","149.4060516614101","149.4060516614101","","",""
"2280","","","","","","","","","","","","","149.40469022367932","149.40469022367932","149.40469022367932"
"2282","","","","","","","33.515614424916805","33.515614424916805","33.515614424916805","","","","","",""
"2284","","","","78.3687901655007","78.3687901655007","78.3687901655007","","","","","","","","",""
"2285","43.76713249279743","43.76713249279743","43.76713249279743","","","","","","","","","","","",""
"2286","","","","","","","","","","5.082632455342889","5.082632455342889","5.082632455342889","","",""
"2289","","","","","","","","","","","","","5.101120259110701","5.101120259110701","5.101120259110701"
"2291","","","","","","","41.06260818495272","41.06260818495272","41.06260818495272","","","","","",""
"2293","","","","82.39089167046133","82.39089167046133","82.39089167046133","","","","","","","","",""
"2294","177.60947042115956","177.60947042115956","177.60947042115956","","","","","","","","","","","",""
"2295","","","","","","","","","","49.78804663481756","49.78804663481756","49.78804663481756","","",""
"2298","","","","","","","","","","","","","49.78703450548454","49.78703450548454","49.78703450548454"
"2300","","","","","","","152.03347817946408","152.03347817946408","152.03347817946408","","","","","",""
"2302","","","","24.852362533689444","24.852362533689444","24.852362533689444","","","","","","","","",""
"2303","159.46253126419845","159.46253126419845","159.46253126419845","","","","","","","","","","","",""
"2304","","","","","","","","","","132.51454941957724","132.51454941957724","132.51454941957724","","",""
"2307","","","","","","","","","","","","","132.51458260037703","132.51458260037703","132.51458260037703"
"2309","","","","","","","138.46090216175125","138.46090216175125","138.46090216175125","","","","","",""
"2311","","","","74.41177496836463","74.41177496836463","74.41177496836463","","","","","","","","",""
"2312","56.376812858368126","56.376812858368126","56.376812858368126","","","","","","","","","","","",""
"2313","","","","","","","","","","124.08950115234518","124.08950115234518","124.08950115234518","","",""
"2316","","","","","","","","","","","","","26.9297131403992","26.9297131403992","26.9297131403992"
"2318","","","","","","","60.345414391641086","60.345414391641086","60.345414391641086","","","","","",""
"2320","","","","82.84598304656197","82.84598304656197","82.84598304656197","","","","","","","","",""
"2321","147.63137174673938","147.63137174673938","147.63137174673938","","","","","","","","","","","",""
"2322","","","","","","","","","","31.335750999932884","31.335750999932884","31.335750999932884","","",""
"2325","","","","","","","","","","","","","31.341370862457723","31.341370862457723","31.341370862457723"
"2327","","","","","","","37.74914688661772","37.74914688661772","37.74914688661772","","","","","",""
"2329","","","","57.82651556401326","57.82651556401326","57.82651556401326","","","","","","","","",""
"2330","113.7182533985947","113.7182533985947","113.7182533985947","","","","","","","","","","","",""
"2331","","","","","","","","","","144.78867442323047","144.78867442323047","144.78867442323047","","",""
"2334","","","","","","","","","","","","","144.44791823853848","144.44791823853848","144.44791823853848"
"2336","","","","","","","54.856686253046504","54.856686253046504","54.856686253046504","","","","","",""
"2338","","","","77.37895302887314","77.37895302887314","77.37895302887314","","","","","","","","",""
"2339","150.9606811916234","150.9606811916234","150.9606811916234","","","","","","","","","","","",""
"2340","","","","","","","","","","21.81431392834216","21.81431392834216","21.81431392834216","","",""
"2343","","","","","","","","","","","","","21.814133497277084","21.814133497277084","21.814133497277084"
"2345","","","","","","","27.61797585145007","27.61797585145007","27.61797585145007","","","","","",""
"2347","","","","23.311496896334432","23.311496896334432","23.311496896334432","","","","","","","","",""
"2348","168.11304894404032","168.11304894404032","168.11304894404032","","","","","","","","","","","",""
"2349","","","","","","","","","","160.49679998309114","160.49679998309114","160.49679998309114","","",""
"2352","","","","","","","","","","","","","160.4967995955572","160.4967995955572","160.4967995955572"
"2354","","","","","","","171.39367347991276","171.39367347991276","171.39367347991276","","","","","",""
"2356","","","","6.131846482841468","6.131846482841468","6.131846482841468","","","","","","","","",""
"2357","61.16598768038156","61.16598768038156","61.16598768038156","","","","","","","","","","","",""
"2358","","","","","","","","","","50.503724419373754","50.503724419373754","50.503724419373754","","",""
"2361","","","","","","","","","","","","","50.509459646003904","50.509459646003904","50.509459646003904"
"2363","","","","","","","22.04717239932623","22.04717239932623","22.04717239932623","","","","","",""
"2365","","","","105.01597094148754","105.01597094148754","105.01597094148754","","","","","","","","",""
"2366","6.090254862078439","6.090254862078439","6.090254862078439","","","","","","","","","","","",""
"2367","","","","","","","","","","66.61048974998779","66.61048974998779","66.61048974998779","","",""
"2370","","","","","","","","","","","","","63.893130909776346","63.893130909776346","63.893130909776346"
"2372","","","","","","","28.047988522277848","28.047988522277848","28.047988522277848","","","","","",""
"2374","","","","76.65647633780092","76.65647633780092","76.65647633780092","","","","","","","","",""
"2375","142.46160236202533","142.46160236202533","142.46160236202533","","","","","","","","","","","",""
"2376","","","","","","","","","","164.2293800921546","164.2293800921546","164.2293800921546","","",""
"2379","","","","","","","","","","","","","164.22939248937314","164.22939248937314","164.22939248937314"
"2381","","","","","","","30.368442555461087","30.368442555461087","30.368442555461087","","","","","",""
"2383","","","","46.609574561753135","46.609574561753135","46.609574561753135","","","","","","","","",""
"2384","58.091106374485676","58.091106374485676","58.091106374485676","","","","","","","","","","","",""
"2385","","","","","","","","","","47.49005140525972","47.49005140525972","47.49005140525972","","",""
"2388","","","","","","","","","","","","","47.490014744589246","47.490014744589246","47.490014744589246"
"2390","","","","","","","45.20477039556337","45.20477039556337","45.20477039556337","","","","","",""
"2392","","","","73.38885136523785","73.38885136523785","73.38885136523785","","","","","","","","",""
"2393","155.50288395769712","155.50288395769712","155.50288395769712","","","","","","","","","","","",""
"2394","","","","","","","","","","137.68424416188688","137.68424416188688","137.68424416188688","","",""
"2397","","","","","","","","","","","","","137.68186651445401","137.68186651445401","137.68186651445401"
"2399","","","","","","","5.212350753988147","5.212350753988147","5.212350753988147","","","","","",""
"2401","","","","1.6576060875707412","1.6576060875707412","1.6576060875707412","","","","","","","","",""
"2402","81.88896742099504","81.88896742099504","81.88896742099504","","","","","","","","","","","",""
"2403","","","","","","","","","","90.03820570485041","90.03820570485041","90.03820570485041","","",""
"2406","","","","","","","","","","","","","90.09647878768979","90.09647878768979","90.09647878768979"
"2408","","","","","","","140.04593471527627","140.04593471527627","140.04593471527627","","","","","",""
"2410","","","","85.6629918471693","85.6629918471693","85.6629918471693","","","","","","","","",""
"2411","97.51238186315717","97.51238186315717","97.51238186315717","","","","","","","","","","","",""
"2412","","","","","","","","","","50.848986693874","50.848986693874","50.848986693874","","",""
"2415","","","","","","","","","","","","","50.848977366274966","50.848977366274966","50.848977366274966"
"2417","","","","","","","45.88273478357357","45.88273478357357","45.88273478357357","","","","","",""
"2419","","","","54.6469640758241","54.6469640758241","54.6469640758241","","","","","","","","",""
"2420","162.91367841728834","162.91367841728834","162.91367841728834","","","","","","","","","","","",""
"2421","","","","","","","","","","162.59334214668337","162.59334214668337","162.59334214668337","","",""
"2424","","","","","","","","","","","","","162.59334214704515","162.59334214704515","162.59334214704515"
"2426","","","","","","","167.78800638418699","167.78800638418699","167.78800638418699","","","","","",""
"2428","","","","9.445968779157027","9.445968779157027","9.445968779157027","","","","","","","","",""
"2429","162.1761552686815","162.1761552686815","162.1761552686815","","","","","","","","","","","",""
"2430","","","","","","","","","","158.05524243129116","158.05524243129116","158.05524243129116","","",""
"2433","","","","","","","","","","","","","158.05524121335424","158.05524121335424","158.05524121335424"
"2435","","","","","","","169.29234561215728","169.29234561215728","169.29234561215728","","","","","",""
